26;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;12;14;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;11;14;APROVADO
28;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;5;8;EXCEDENTE
21;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;8;EXCEDENTE
18;Masculino;CIDADE INTERIOR PI;PRIVADA;SC2;9;13;APROVADO
36;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;6;EXCEDENTE
33;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC4;9;10;APROVADO
21;Masculino;CIDADE INTERIOR MA;PÚBLICA MUNICIPAL;SC3;0;0;ELIMINADO
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;8;8;APROVADO
23;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;13;EXCEDENTE
27;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
29;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;0;0;ELIMINADO
19;Masculino;CIDADE INTERIOR MA;PÚBLICA MUNICIPAL;AC;8;10;EXCEDENTE
23;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;10;EXCEDENTE
19;Feminino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;AC;4;11;EXCEDENTE
29;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;5;10;EXCEDENTE
21;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC1;4;9;APROVADO
18;Masculino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;SC2;7;10;EXCEDENTE
38;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;SC3;12;7;APROVADO
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
43;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;9;EXCEDENTE
20;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;0;0;ELIMINADO
27;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;8;EXCEDENTE
28;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;13;APROVADO
26;Feminino;CIDADE INTERIOR MA;PÚBLICA MUNICIPAL;AC;5;11;EXCEDENTE
32;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;13;EXCEDENTE
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;0;0;ELIMINADO
22;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;10;13;APROVADO
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;10;EXCEDENTE
19;Feminino;CIDADE INTERIOR MA;PÚBLICA MUNICIPAL;SC2;2;15;EXCEDENTE
18;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;10;7;EXCEDENTE
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;7;9;EXCEDENTE
20;Feminino;CIDADE INTERIOR MA;PÚBLICA MUNICIPAL;SC2;2;9;EXCEDENTE
20;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC4;7;7;APROVADO
23;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;12;EXCEDENTE
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;9;9;APROVADO
20;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;8;10;EXCEDENTE
24;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;0;0;ELIMINADO
25;Masculino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;SC2;0;0;ELIMINADO
19;Masculino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;SC4;9;7;APROVADO
21;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;19;13;APROVADO
24;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;10;6;EXCEDENTE
25;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;11;5;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;5;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;6;EXCEDENTE
18;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;14;15;APROVADO
19;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;6;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;7;4;EXCEDENTE
24;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;11;EXCEDENTE
22;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;9;EXCEDENTE
29;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;8;9;EXCEDENTE
24;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;9;EXCEDENTE
22;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;13;EXCEDENTE
23;Masculino;CIDADE INTERIOR MA;PÚBLICA FEDERAL;SC2;9;7;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;12;18;APROVADO
26;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;11;EXCEDENTE
25;Masculino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;SC3;5;12;EXCEDENTE
22;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;14;10;APROVADO
24;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;0;0;ELIMINADO
31;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;7;12;APROVADO
26;Masculino;CENTRO (Teresina);PRIVADA;AC;0;0;ELIMINADO
20;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;10;8;EXCEDENTE
31;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;13;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;11;14;APROVADO
22;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;9;EXCEDENTE
30;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;13;12;APROVADO
28;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;10;EXCEDENTE
20;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;5;8;EXCEDENTE
16;Feminino;CIDADE INTERIOR MA;PÚBLICA ESTADUAL;SC3;6;10;EXCEDENTE
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;9;EXCEDENTE
25;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;10;13;APROVADO
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;10;16;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;11;19;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;13;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;9;EXCEDENTE
14;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;8;13;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;5;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;12;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;7;9;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;17;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;10;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;7;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;13;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;9;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;SC2;6;12;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;24;21;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;6;9;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;13;11;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;13;APROVADO
20;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;10;10;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;11;14;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;17;20;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;12;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;11;EXCEDENTE
23;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PRIVADA;AC;16;21;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;0;0;ELIMINADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;7;7;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;8;7;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;SC4;0;0;ELIMINADO
15;Feminino;CIDADE INTERIOR PI;PRIVADA;AC;13;21;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;2;13;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;4;9;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;11;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;13;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;7;11;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;8;EXCEDENTE
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;6;7;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;9;14;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC4;6;4;APROVADO
19;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;5;13;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;12;11;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;9;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;1;15;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;9;10;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;11;EXCEDENTE
20;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;7;13;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;11;14;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;12;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;13;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;11;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;3;11;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;13;18;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;10;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;2;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;5;9;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;15;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;6;9;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;6;8;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;4;9;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;9;9;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;13;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;8;7;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;11;8;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;11;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;8;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;12;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PRIVADA;AC;11;16;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;10;14;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;7;15;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;9;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;7;EXCEDENTE
14;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;2;9;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;13;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;6;12;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;8;EXCEDENTE
18;Feminino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;SC2;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;8;15;APROVADO
17;Masculino;NÃO INFORMADA;PÚBLICA MUNICIPAL;SC3;2;10;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;11;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;7;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;10;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;7;6;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
17;Masculino;NÃO INFORMADA;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;6;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;4;9;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;14;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;11;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;2;12;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;8;16;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;AC;8;10;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;13;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;2;10;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;10;EXCEDENTE
14;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;7;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;15;8;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;8;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;12;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;6;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;5;6;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;5;14;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;12;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;6;7;EXCEDENTE
19;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;11;10;APROVADO
21;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;0;0;ELIMINADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;11;8;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;5;6;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;SC2;0;0;ELIMINADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;3;11;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;7;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;11;9;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;16;25;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;10;12;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;7;11;APROVADO
15;Feminino;NÃO INFORMADA;PÚBLICA MUNICIPAL;SC3;9;11;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;6;7;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;7;7;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;4;17;APROVADO
20;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;10;10;APROVADO
26;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;10;EXCEDENTE
17;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;5;8;APROVADO
18;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;9;EXCEDENTE
42;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;4;9;EXCEDENTE
23;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;6;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
20;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;5;9;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;8;11;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;5;12;EXCEDENTE
18;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;9;EXCEDENTE
23;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;11;EXCEDENTE
22;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;0;0;ELIMINADO
31;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;11;15;APROVADO
22;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;12;EXCEDENTE
20;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;0;0;ELIMINADO
22;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;10;8;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;4;6;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;10;14;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;9;EXCEDENTE
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;8;14;APROVADO
21;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;0;0;ELIMINADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC4;7;13;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;10;EXCEDENTE
18;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;6;7;APROVADO
18;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;9;14;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;9;8;EXCEDENTE
19;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;13;12;APROVADO
19;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;8;8;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;11;13;APROVADO
19;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;0;0;ELIMINADO
21;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;4;6;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;10;14;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;12;8;APROVADO
20;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;8;9;EXCEDENTE
42;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;11;APROVADO
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;7;6;EXCEDENTE
19;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;8;8;APROVADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC2;12;11;APROVADO
16;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;9;11;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;OUTRO;AC;14;17;APROVADO
15;Feminino;NÃO INFORMADA;PÚBLICA MUNICIPAL;AC;5;13;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC4;7;10;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
17;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;9;APROVADO
15;Feminino;CIDADE INTERIOR PI;PRIVADA;AC;0;0;ELIMINADO
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;8;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;SC3;17;14;APROVADO
15;Feminino;CIDADE INTERIOR PI;PRIVADA;AC;6;14;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;9;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;3;10;EXCEDENTE
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;6;5;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;7;13;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;16;12;APROVADO
15;Masculino;CIDADE INTERIOR PI;PÚBLICA FEDERAL;AC;9;10;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC3;7;8;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;3;10;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;11;11;APROVADO
18;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;0;0;ELIMINADO
15;Masculino;CIDADE INTERIOR MA;PRIVADA;AC;10;15;APROVADO
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;9;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;5;11;EXCEDENTE
16;Feminino;NÃO INFORMADA;PÚBLICA MUNICIPAL;SC3;5;8;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PRIVADA;AC;16;18;APROVADO
15;Feminino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;9;12;EXCEDENTE
15;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;9;APROVADO
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;7;7;EXCEDENTE
16;Feminino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;4;9;EXCEDENTE
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;AC;6;12;EXCEDENTE
16;Masculino;CIDADE INTERIOR PI;PÚBLICA MUNICIPAL;AC;13;20;APROVADO
17;Masculino;CIDADE INTERIOR PI;PÚBLICA ESTADUAL;SC2;8;12;APROVADO
